Ticker,AMD,CSCO,CRM,ORCL,ACN,ADBE,NVDA,MSFT,AAPL,AVGO,AAPL,AAPL,AAPL,ACN,ACN,ACN,ADBE,ADBE,ADBE,AMD,AMD,AMD,AVGO,AVGO,AVGO,CRM,CRM,CRM,CSCO,CSCO,CSCO,MSFT,MSFT,MSFT,NVDA,NVDA,NVDA,ORCL,ORCL,ORCL
Price,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,fracChange,fracHigh,fracLow,fracChange,fracHigh,fracLow,fracChange,fracHigh,fracLow,fracChange,fracHigh,fracLow,fracChange,fracHigh,fracLow,fracChange,fracHigh,fracLow,fracChange,fracHigh,fracLow,fracChange,fracHigh,fracLow,fracChange,fracHigh,fracLow,fracChange,fracHigh,fracLow
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-25,4.269999980926514,24.700000762939453,59.34000015258789,41.7400016784668,81.04000091552734,72.44000244140625,0.4790000021457672,45.400001525878906,25.447500228881836,7.699999809265137,-0.002456036916705286,0.0037331491305645803,0.005010336296722358,-0.0007403449890911144,0.006910137614355011,0.0019743788289952762,-0.00855884491560483,0.0017945506493200107,0.01118173882784531,-0.021077319201383744,0.0,0.021077319201383744,-0.015973983268588753,0.00272732283176875,0.020519480036933206,-0.0018537345815420466,0.00589818795451806,0.013481618385632207,0.0,0.00566799130866815,0.00040486755356058734,-0.005066153066151049,0.0008809933807442491,0.007929528595860397,-0.0026096008398904147,0.00678497462727343,0.0046973188424778035,0.0,0.0071873316961391775,0.002395838159967048
2014-08-26,4.170000076293945,24.700000762939453,58.810001373291016,41.849998474121094,81.30000305175781,71.79000091552734,0.4790000021457672,45.310001373291016,25.354999542236328,7.585999965667725,-0.005225781787276348,0.000788817121860134,0.0055215694015386075,0.003936035458947008,0.008487020739377453,0.001230087327942145,-0.0036217040383716348,0.006407564822487191,0.004039572528611292,0.004796158407816745,0.011990338844823699,0.00959231681563349,0.00131824794715191,0.0038228059032013022,0.0077774868871352335,0.014113211987346958,0.017854093054611143,0.007311686705232232,0.0044533886479863885,0.0093117220701234,0.001214602660681762,-0.006621122106931913,0.001986319793866597,0.008166028147598724,0.015135722202039462,0.017223377986835087,0.003653428732288228,-0.00023890852802266687,0.0035842659820325474,0.0016726331511697585
2014-08-27,4.199999809265137,24.790000915527344,59.41999816894531,41.75,81.45999908447266,71.52999877929688,0.4832499921321869,44.900001525878906,25.2549991607666,7.599999904632568,0.01098792959054952,0.015343527056672085,0.003167686650741759,-0.005892410175960289,0.0014731493730756173,0.008593137197513376,0.0002796626982010713,0.007828848988542575,0.0022367682852687514,-0.009523800873701953,0.0023810069847564237,0.011904694325796505,0.002105298821616158,0.006710541959945051,0.00644734039366045,0.0026927577758324092,0.019858639204611842,0.0016829094110163735,0.0004033207407806357,0.0028237068269075408,0.003227181448169207,-0.0006682091976510981,0.002227137432577989,0.0031181113493951623,-0.005173300892947281,0.007759951339420921,0.00672530349495371,-0.0026347451581212574,0.0011975865164202844,0.007904235474363773
2014-08-28,4.139999866485596,24.700000762939453,58.150001525878906,41.66999816894531,80.58999633789062,71.2300033569336,0.47975000739097595,44.75,25.397499084472656,7.553999900817871,0.0064967387134672976,0.011713775807691488,0.00029529265063755274,0.005335653613544216,0.015014353751723454,0.0032261387101428255,0.0019654553285207705,0.006879093649822697,0.00519447885925187,0.0,0.012077341146705866,0.016908139391714712,0.010855210042541651,0.012576154127103301,0.007810433681949233,0.0024075560786723724,0.01513322838050722,0.006018955797664001,0.006072858862228738,0.008097119409441638,0.002429205321363524,0.0029050518014577514,0.005139654575113477,0.0031284779809706703,0.010422084741217384,0.012506476841250811,0.0031266502705752652,-0.009599177555993753,0.0,0.01103909538482946
2014-08-29,4.150000095367432,24.899999618530273,58.060001373291016,41.2400016784668,81.31999969482422,71.7699966430664,0.48649999499320984,45.09000015258789,25.71500015258789,8.182000160217285,-0.0034999086935192276,0.0003888869851252768,0.006416523995654672,-0.0031972717315076078,0.0,0.00983771587260262,0.0018114099051592973,0.0045980471853145684,0.00515528959862707,0.004819272401665552,0.009638544803331104,0.0024096936510914803,0.003299862263881981,0.03642133661497376,0.0650207839687607,0.01774024724309943,0.03151908324272387,0.0022390813820241822,0.0036144640147268764,0.0036144640147268764,0.005622465533864976,0.007540477964899202,0.0077622194042287216,0.005100899123042641,-0.0005138373746365143,0.0015416346411662517,0.010791381229535407,0.007031937173307592,0.01188161599967588,0.0
2014-09-02,4.159999847412109,24.940000534057617,59.20000076293945,41.599998474121094,80.94999694824219,72.05999755859375,0.48750001192092896,45.43000030517578,25.764999389648438,8.29699993133545,0.002328793895299772,0.006598101312676373,0.003299013642003275,0.0021001334743538293,0.006670795996108678,0.000494049260537754,0.0005551057019509059,0.0073549652685724835,0.0030530284229365484,0.0,0.021634652857951124,0.0024037866373717467,0.024707716693093764,0.026154032713661495,0.006869972362180152,0.010979690925756777,0.015371618846021872,0.0015202728281759207,-0.002405828869533456,0.002405752392043802,0.007618305131876636,-0.007484044690819754,0.0006603297181456827,0.012766934342032321,0.0,0.0,0.009230772428493685,0.0014423407570156963,0.0019231210093542616,0.0033653700669130935
2014-09-03,4.170000076293945,24.940000534057617,60.0099983215332,41.79999923706055,81.55000305175781,72.55000305175781,0.49000000953674316,44.529998779296875,25.774999618530273,8.527000427246094,-0.040349137674905354,0.0009699173191180419,0.043840899223688744,0.0038013187859355694,0.005027541598675713,0.0030656038092522334,-0.001654069490478453,0.0034458992347891123,0.007718885795067005,0.004796158407816745,0.014388475223450234,0.0,0.0014071924062162519,0.010789258006300715,0.009030211577674963,-0.016330604393379525,0.0059990105052608305,0.019663331502795613,0.004009638305066106,0.007618228654386982,0.000801942956511152,0.009656418526013958,0.013024968492124573,0.0,0.004081640845286294,0.0076530537770124595,0.006632658770957115,0.002392399297694143,0.003588553316190315,0.0043062274751476575
2014-09-04,4.179999828338623,25.079999923706055,59.18000030517578,41.88999938964844,82.13999938964844,72.62999725341797,0.49125000834465027,44.7400016784668,24.712499618530273,8.553000450134277,-0.007384883548887208,0.012544237561057346,0.010723293626264011,-0.00462621446605291,0.00024353874615999215,0.007548122123070847,-0.002340605471209933,0.007847992790573795,0.005094246608553851,-0.007176969905071756,0.01674645323830052,0.007176969905071756,0.006547381376379541,0.02010989387154176,0.0007015688627414863,-0.0016897342616665728,0.011659321107651943,0.0055762390901141325,-0.00677831247253148,0.0023923232107217938,0.00996810210368843,0.011622633517170357,0.011846194890778502,0.00044703748353451723,0.01933841575406851,0.02544532858841947,0.0005089296249639415,-0.008116499344516798,0.004774427449356228,0.012413474942474474
