Ticker,AMD,AMD,AMD,AMD,AMD,AMD,CSCO,CSCO,CSCO,CSCO,CSCO,CSCO,CRM,CRM,CRM,CRM,CRM,CRM,ORCL,ORCL,ORCL,ORCL,ORCL,ORCL,ACN,ACN,ACN,ACN,ACN,ACN,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AVGO,AVGO,AVGO,AVGO,AVGO,AVGO
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-25,4.269999980926514,4.269999980926514,4.179999828338623,4.179999828338623,4.179999828338623,8998200,24.700000762939453,24.84000015258789,24.690000534057617,24.700000762939453,18.060440063476562,19355800,59.34000015258789,59.689998626708984,58.540000915527344,59.22999954223633,59.060794830322266,7388400,41.7400016784668,42.040000915527344,41.63999938964844,41.7400016784668,35.70909881591797,8856700,81.04000091552734,81.5999984741211,80.87999725341797,80.9800033569336,68.00594329833984,1733300,72.44000244140625,72.56999969482422,71.62999725341797,71.81999969482422,71.81999969482422,1709000,0.4790000021457672,0.48225000500679016,0.476749986410141,0.4777500033378601,0.4567999541759491,153380000,45.400001525878906,45.439998626708984,45.040000915527344,45.16999816894531,38.62120056152344,16910000,25.447500228881836,25.542499542236328,25.31999969482422,25.385000228881836,22.539527893066406,161080000,7.699999809265137,7.7210001945495605,7.541999816894531,7.577000141143799,5.767594337463379,17100000
2014-08-26,4.170000076293945,4.21999979019165,4.130000114440918,4.190000057220459,4.190000057220459,9183900,24.700000762939453,24.93000030517578,24.670000076293945,24.809999465942383,18.140872955322266,17053400,58.810001373291016,59.86000061035156,58.380001068115234,59.63999938964844,59.46962356567383,5760900,41.849998474121094,42.0,41.779998779296875,41.84000015258789,35.794654846191406,7320800,81.30000305175781,81.98999786376953,81.19999694824219,81.62000274658203,68.54341125488281,2432900,71.79000091552734,72.25,71.5,71.52999877929688,71.52999877929688,1848200,0.4790000021457672,0.4872500002384186,0.47725000977516174,0.48625001311302185,0.4649272561073303,269636000,45.310001373291016,45.400001525878906,44.939998626708984,45.0099983215332,38.48439025878906,14873100,25.354999542236328,25.375,25.21500015258789,25.22249984741211,22.395238876342773,132608000,7.585999965667725,7.614999771118164,7.5269999504089355,7.5960001945495605,5.7820563316345215,13544000
2014-08-27,4.199999809265137,4.210000038146973,4.150000095367432,4.159999847412109,4.159999847412109,7304400,24.790000915527344,24.860000610351562,24.709999084472656,24.799999237060547,18.133563995361328,15748800,59.41999816894531,60.599998474121094,59.31999969482422,59.58000183105469,59.40979766845703,5347600,41.75,41.79999923706055,41.41999816894531,41.63999938964844,35.623558044433594,8440000,81.45999908447266,81.58000183105469,80.76000213623047,80.9800033569336,68.00594329833984,1728000,71.52999877929688,72.08999633789062,71.37000274658203,71.55000305175781,71.55000305175781,1705600,0.4832499921321869,0.4869999885559082,0.47999998927116394,0.4807499945163727,0.45966842770576477,182972000,44.900001525878906,45.0,44.7599983215332,44.869998931884766,38.36470413208008,21287900,25.2549991607666,25.642499923706055,25.174999237060547,25.532499313354492,22.67049217224121,209476000,7.599999904632568,7.651000022888184,7.551000118255615,7.616000175476074,5.797280788421631,13434000
2014-08-28,4.139999866485596,4.190000057220459,4.070000171661377,4.139999866485596,4.139999866485596,10331400,24.700000762939453,24.899999618530273,24.639999389648438,24.850000381469727,18.170124053955078,15506400,58.150001525878906,59.029998779296875,57.79999923706055,58.290000915527344,58.12348175048828,5848400,41.66999816894531,41.66999816894531,41.209999084472656,41.27000045776367,35.3070068359375,8737100,80.58999633789062,81.80000305175781,80.33000183105469,81.0199966430664,68.03951263427734,1846100,71.2300033569336,71.72000122070312,70.86000061035156,71.37000274658203,71.37000274658203,1062900,0.47975000739097595,0.4857499897480011,0.47824999690055847,0.48475000262260437,0.46349313855171204,179704000,44.75,44.97999954223633,44.61000061035156,44.880001068115234,38.37324523925781,17657600,25.397499084472656,25.69499969482422,25.389999389648438,25.5625,22.697128295898438,273840000,7.553999900817871,7.64900016784668,7.494999885559082,7.636000156402588,5.812504291534424,18587000
2014-08-29,4.150000095367432,4.190000057220459,4.139999866485596,4.170000076293945,4.170000076293945,7347200,24.899999618530273,24.989999771118164,24.760000228881836,24.989999771118164,18.27248764038086,17972300,58.060001373291016,59.88999938964844,57.93000030517578,59.09000015258789,58.92119598388672,5603900,41.2400016784668,41.72999954223633,41.2400016784668,41.529998779296875,35.5294303894043,8970900,81.31999969482422,81.31999969482422,80.5199966430664,81.05999755859375,68.07311248779297,1416600,71.7699966430664,72.0999984741211,71.4000015258789,71.9000015258789,71.9000015258789,1659500,0.48649999499320984,0.4872500002384186,0.48124998807907104,0.48625001311302185,0.4649272561073303,207932000,45.09000015258789,45.439998626708984,44.86000061035156,45.43000030517578,38.84349822998047,21607600,25.71500015258789,25.725000381469727,25.549999237060547,25.625,22.75262451171875,178380000,8.182000160217285,8.479999542236328,7.650000095367432,8.208999633789062,6.248671531677246,62934000
2014-09-02,4.159999847412109,4.25,4.150000095367432,4.159999847412109,4.159999847412109,12603300,24.940000534057617,25.0,24.75,24.8799991607666,18.19205665588379,19836000,59.20000076293945,60.11000061035156,59.11000061035156,59.849998474121094,59.67902374267578,5268100,41.599998474121094,41.68000030517578,41.459999084472656,41.65999984741211,35.64065933227539,8538600,80.94999694824219,81.48999786376953,80.91000366210938,81.12000274658203,68.12351989746094,1754000,72.05999755859375,72.58999633789062,71.83999633789062,72.0999984741211,72.0999984741211,2161400,0.48750001192092896,0.48750001192092896,0.4830000102519989,0.48750001192092896,0.46612247824668884,192636000,45.43000030517578,45.459999084472656,44.849998474121094,45.09000015258789,38.552818298339844,22976800,25.764999389648438,25.934999465942383,25.68000030517578,25.825000762939453,22.930204391479492,214256000,8.29699993133545,8.513999938964844,8.239999771118164,8.501999855041504,6.471701622009277,41604000
2014-09-03,4.170000076293945,4.230000019073486,4.170000076293945,4.190000057220459,4.190000057220459,9600600,24.940000534057617,25.1299991607666,24.920000076293945,25.040000915527344,18.309053421020508,22043200,60.0099983215332,60.369998931884766,58.83000183105469,59.029998779296875,58.861366271972656,3935200,41.79999923706055,41.95000076293945,41.619998931884766,41.900001525878906,35.84598159790039,10041600,81.55000305175781,81.95999908447266,81.30000305175781,81.86000061035156,68.74496459960938,2041300,72.55000305175781,72.80000305175781,71.98999786376953,72.43000030517578,72.43000030517578,1971400,0.49000000953674316,0.4937500059604645,0.4867500066757202,0.492000013589859,0.47042518854141235,259456000,44.529998779296875,45.11000061035156,44.529998779296875,44.959999084472656,38.44163513183594,33684500,25.774999618530273,25.799999237060547,24.645000457763672,24.735000610351562,21.962385177612305,501684000,8.527000427246094,8.619000434875488,8.449999809265137,8.538999557495117,6.499865531921387,32681000
2014-09-04,4.179999828338623,4.25,4.150000095367432,4.150000095367432,4.150000095367432,12791400,25.079999923706055,25.139999389648438,24.829999923706055,24.90999984741211,18.2139949798584,20268900,59.18000030517578,59.869998931884766,58.849998474121094,59.08000183105469,58.91122817993164,4244200,41.88999938964844,42.09000015258789,41.369998931884766,41.54999923706055,35.54656219482422,12248100,82.13999938964844,82.16000366210938,81.5199966430664,81.76000213623047,68.66097259521484,2781100,72.62999725341797,73.19999694824219,72.26000213623047,72.45999908447266,72.45999908447266,1976000,0.49125000834465027,0.5037500262260437,0.4909999966621399,0.5007500052452087,0.4787914752960205,491832000,44.7400016784668,45.27000045776367,44.720001220703125,45.2599983215332,38.69816207885742,26475500,24.712499618530273,25.022499084472656,24.447500228881836,24.530000686645508,21.780366897583008,342872000,8.553000450134277,8.725000381469727,8.54699993133545,8.609000205993652,6.553150177001953,28061000
